"Id Empenho";"CÛdigo Empenho";"CÛdigo Categoria de Despesa";"Categoria de Despesa";"CÛdigo Grupo de Despesa";"Grupo de Despesa";"CÛdigo Modalidade de AplicaÁ„o";"Modalidade de AplicaÁ„o";"CÛdigo Elemento de Despesa";"Elemento de Despesa";"CÛdigo SubElemento de Despesa";"SubElemento de Despesa";"DescriÁ„o";"Quantidade";"Valor Unit·rio";"Valor Total"
"43773049";"200346000012018NE800064";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"30";"MATERIAL DE CONSUMO";"39";"MATERIAL P/ MANUTENCAO DE VEICULOS";"11,00000 PeÁas variadas                                                       PE«A MEC¬NICA/EL…TRICA - VEÕCULO AUTOMOTIVO                                   PE«A MEC¬NICA/EL…TRICA - VEÕCULO AUTOMOTIVO, NOME PECA MECANICA / ELETRICA - VEICULO AUTOM (ITEM N√O SER¡ OBJETO DE LANCE CONFORME EDITAL)                  MARCA: Conforme Edital  ITEM DO PROCESSO: 00001  ITEM DE MATERIAL: 000096695";"11,00000";"727,27000";"7999,97000"
"43774238";"152005000012018NE000033";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"18";"AUXILIO FINANCEIRO A ESTUDANTES";"01";"BOLSAS DE ESTUDO NO PAIS";"ATENDER DESPESA COM CONCESS„O DE BOLSAS PARA OS ALUNOS DO DESU - PROEXT - INESMEMO 026/2017 - DESU";"1,00000";"34000,00000";"34000,00000"
"43872012";"170184000012018NE800017";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"10";"LOCACAO DE IMOVEIS";"LOCACAO DE IMOVEL                                                             000004316                                                                     LocaÁ„o de imÛvel com ·rea total de 370,30 m2, localizado na rua Edmundo Saft, n∫ 2950, bairro centro da cidade de Taquara/RS para a ARF/TAQ";"1,00000";"9000,00000";"9000,00000"
"43971646";"170184000012018NE800005";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"78";"LIMPEZA E CONSERVACAO";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - OUTRAS                        NECESSIDADES 000024023                                                        PrestaÁ„o de serviÁos continuados de limpeza e conservaÁ„o predial com fornecimento de material, pelo perÌodo inicial de 12 meses, para a Delegacia da Receita Federal do Brasil em Novo Hamburgo e unidades administrativas a ela vinculadas.";"1,00000";"127521,31000";"127521,31000"
"43972237";"170180000012018NE800004";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"78";"LIMPEZA E CONSERVACAO";"LAVAGEM DE VEICULO AUTOMOTIVO                                                 000013544                                                                     Lavagem de veÌculo pesado a ser utilizada 8 vezes por ano para frota de BagÈ";"8,00000";"19,21000";"153,68000"
"43972237";"170180000012018NE800004";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"78";"LIMPEZA E CONSERVACAO";"LAVAGEM DE VEICULO AUTOMOTIVO                                                 000013544                                                                     Lavagem de veÌculo leve/mÈdio a ser utilizada 80 vezes por ano para frota de BagÈ";"80,00000";"6,85000";"548,00000"
"43972355";"170186000012018NE800010";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo telefÙnico fixo comutado local para chamadas cuja origem È Uruguaiana/RS e o destino se encontra dentro da ·rea geogr·fica abrangida por esss cidade e outros serviÁos correlatos da telefonia local. Circuito digital (DDR)com um feixe digital de 30 troncos/100 ramais.";"1,00000";"5000,00000";"5000,00000"
"43972355";"170186000012018NE800010";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"58";"SERVICOS DE TELECOMUNICACOES";"TELEFONIA FIXA COMUTADA / CONVENCIONAL                                        000021873                                                                     ServiÁo telefonico fixo comutado local para chamadas cuja origem È Uruguaiana/RS, Barra do QuaraÌ/RS, Itaqui/RS, QuaraÌ/RS e S„o Borja/RS e o destino encontra-se dentro da ·rea geogr·fica abrangida por estas cidades e outros serviÁo correlatos de telefonia local.";"1,00000";"4500,00000";"4500,00000"
"43972559";"170186000012018NE800035";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"47";"OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS";"22";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"ENERGIA ELETRICA - FORNECIMENTO                                               000004120                                                                     ContrataÁ„o do serviÁo de fornecimento de energia elÈtrica, com estrutura tarif·ria convencional, baixa tens„o, para o prÈdio do depÛsito de mercadorias apreendidas, DMA, situado na Rua Marcos Azambuja, 996, Cidade Nova - Uruguaiana/RS, no ‚mbito da Delegacia da Receita Federal do Brasil em Uruguiana/RS, pelo perÌodo de 24 meses, a partir de agosto de 2016.";"1,00000";"640,00000";"640,00000"
"44071963";"250025000012018NE800001";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"35";"SERVICOS DE CONSULTORIA";"01";"ASSESSORIA E CONSULTORIA TECNICA OU JURIDICA";"CONSULTORIA / ASSESSORIA - ENGENHARIA                                         000000809                                                                     Acompanhamento, consultoria e assessoria na fiscalizaÁ„o dos serviÁos de manutenÁ„o preventiva e corretiva de 04(quatro) elevadores marca ATLAS/SCHINDLER, instalados no edifÌcio sede do N˙cleo Estadual do MinistÈrio da Sa˙de em Minas Gerais por um perÌodo de 12(doze) meses.";"1,00000";"1200,00000";"1200,00000"
"44072111";"511674572022018NE800001";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"44";"SERVICOS DE AGUA E ESGOTO";"FORNECIMENTO DE AGUA CANALIZADA                                               000004146                                                                     ¡gua tratada para a APS IbicaraÌ/BA";"1,00000";"154,38000";"154,38000"
"44072443";"170178000012018NE800006";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"37";"LOCACAO DE MAO-DE-OBRA";"01";"APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL";"PRESTACAO DE SERVICOS DE MOTORISTA                                            000015008                                                                     2 (dois) Postos de Motorista, CBO 7825, Categoria 'E', Carga Hor·ria 40 horas semanais.";",53333";"13075,03000";"6973,30575"
"44072472";"170178000012018NE800016";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"16";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"INSTALACAO / MANUTENCAO - ELEVADORES, ESCADAS ROLANTES,  MON                  TA - CARGAS / PLATAFORMA / ESCADAS 000003557                                  ServiÁos de revis„o, assistÍncia tÈcnica e manutenÁ„o preventiva e corretiva, com fornecimento de peÁas ‡s suas expensas, para o elevador instalado no prÈdio-sede da Delegacia da Receita Federal do Brasil em Caxias do Sul, com vigÍncia para o perÌodo de 01/01/2018 a 31/08/2019.";"12,00000";"117,50000";"1410,00000"
"44072619";"170180000012018NE800012";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"44";"SERVICOS DE AGUA E ESGOTO";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO                             000022845                                                                     ContrataÁ„o de prestaÁ„o de serviÁo de fornecimento de ·gua pot·vel e coleta de esgoto sanit·rio, destinado a atender a Inspetoria da Receita Federal do Brasil em Jaguar„o, AgÍncia da Receita Federal em Camaqu„, AgÍncia da Receita Federal em S„o lourenÁo do Sul e ¡rea de Controle Integrado em Acegu· no exercÌcio de 2018.";",25091";"15543,42000";"3899,99951"
"44073499";"170187000012018NE800007";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"78";"LIMPEZA E CONSERVACAO";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - AREAS  INTER                  NAS - 44 HORAS SEMANAIS DIURNAS - PRODUTIVIDADE 600 M2 000023329              ContrataÁ„o de pessoa jurÌdica especializada para a prestaÁ„o de serviÁos continuados de limpeza e conservaÁ„o, com dedicaÁ„o exclusiva de m„o de obra e fornecimento de material (papel higiÍnico, papel toalha, sabonete lÌquido, saco pl·stico para lixo, etc.), a serem prestados nos imÛveis de uso da IRF/SLV, conforme detalhado no Anexo I do Edital.";"1,00000";"1,00000";"1,00000"
"44073525";"200346000012018NE800070";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"74";"FRETES E TRANSPORTES DE ENCOMENDAS";"TRANSPORTE RODOVIARIO - CARGAS / ENCOMENDAS                                   000003263                                                                     Transporte de mobili·rios, bens e cargas em dist‚ncias de 501 km atÈ 1.000 km.";"33,00000";"32,62000";"1076,46000"
"44073525";"200346000012018NE800070";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"74";"FRETES E TRANSPORTES DE ENCOMENDAS";"TRANSPORTE RODOVIARIO - CARGAS / ENCOMENDAS                                   000003263                                                                     Transporte de mobili·rios, bens e cargas em dist‚ncias de 1.501 km atÈ 2.000 km.";"33,00000";"61,80000";"2039,40000"
"44073525";"200346000012018NE800070";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"74";"FRETES E TRANSPORTES DE ENCOMENDAS";"TRANSPORTE RODOVIARIO - CARGAS / ENCOMENDAS                                   000003263                                                                     Transporte de mobili·rios, bens e cargas em dist‚ncias de 1.001 km atÈ 1.500 km.";"33,00000";"54,94000";"1813,02000"
"44073525";"200346000012018NE800070";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"74";"FRETES E TRANSPORTES DE ENCOMENDAS";"TRANSPORTE RODOVIARIO - CARGAS / ENCOMENDAS                                   000003263                                                                     Transporte de mobili·rios, bens e cargas em dist‚ncias acima de 3.001 km.";"33,00000";"65,24000";"2152,92000"
"44073525";"200346000012018NE800070";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"74";"FRETES E TRANSPORTES DE ENCOMENDAS";"TRANSPORTE RODOVIARIO - CARGAS / ENCOMENDAS                                   000003263                                                                     Transporte de mobili·rios, bens e cargas em dist‚ncias de atÈ 500 km.";"33,00000";"24,89000";"821,37000"
"44073525";"200346000012018NE800070";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"74";"FRETES E TRANSPORTES DE ENCOMENDAS";"TRANSPORTE RODOVIARIO - CARGAS / ENCOMENDAS                                   000003263                                                                     Transporte de mobili·rios, bens e cargas em dist‚ncias de 2.001 km atÈ 3.000 km.";"33,00000";"63,52000";"2096,16000"
"44171788";"200346000012018NE800018";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"40";"SERVI«OS DE TECNOLOGIA DA INFORMA«√O E COMUNI";"12";"MANUTENCAO E CONSERVACAO DE EQUIPAMENTOS DE T";"LOCACAO EQUIPAMENTOS DE IMPRESSAO                                             000017990                                                                     ContrataÁ„o de empresa especializada na prestaÁ„o de serviÁos continuados de impress„o corporativa?outsourcing de impress„o?, com fornecimento de equipamentos novos (2 impressoras e multifuncionais de impress„o MONOCROM¡TICAS e POLICROM¡TICAS ), de tecnologia de impress„o a Laser, ou LED, ou CERA, com todos os insumos necess·rios originais, inclusive papel A4( estimativa 2.000 impressıes), sistema de monitoramento de impress„o  com bilhetagem , manutenÁ„o preventi";"12,00000";"418,93000";"5027,16000"
"44171788";"200346000012018NE800018";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"40";"SERVI«OS DE TECNOLOGIA DA INFORMA«√O E COMUNI";"16";"OUTSOURCING DE IMPRESSAO";"LOCACAO EQUIPAMENTOS DE IMPRESSAO                                             000017990                                                                     ContrataÁ„o de empresa especializada na prestaÁ„o de serviÁos continuados de impress„o corporativa?outsourcing de impress„o?, com fornecimento de equipamentos novos (19 impressoras e multifuncionais de impress„o MONOCROM¡TICAS e POLICROM¡TICAS), de tecnologia de impress„o a Laser, ou LED, ou CERA, com todos os insumos necess·rios originais, inclusive papel A4( estimativa 71.022 impressıes), sistema de monitoramento de impress„o  com bilhetagem , manutenÁ„o prevent";"12,00000";"833,33000";"9999,96000"
"44171788";"200346000012018NE800018";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"40";"SERVI«OS DE TECNOLOGIA DA INFORMA«√O E COMUNI";"16";"OUTSOURCING DE IMPRESSAO";"LOCACAO EQUIPAMENTOS DE IMPRESSAO                                             000017990                                                                     ContrataÁ„o de empresa especializada na prestaÁ„o de serviÁos continuados de impress„o corporativa?outsourcing de impress„o?, com fornecimento de equipamentos novos (33 impressoras e multifuncionais de impress„o MONOCROM¡TICAS e POLICROM¡TICAS), de tecnologia de impress„o a Laser, ou LED, ou CERA, com todos os insumos necess·rios originais, inclusive papel A4 (estimativa de 34.978 impressıes), sistema de monitoramento de impress„o  com bilhetagem , manutenÁ„o prev";"12,00000";"833,33000";"9999,96000"
"44172459";"170183000012018NE800016";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"36";"OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA";"15";"LOCACAO DE IMOVEIS";"LOCACAO DE IMOVEL                                                             000004316                                                                     LocaÁ„o de imÛvel destinado ‡s instalaÁıes da AgÍncia da Receita Federal do Brasil em CaÁapava do Sul - ARF/CPL.";"1,00000";"1500,00000";"1500,00000"
"44271814";"152005000012018NE000016";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"04";"CONTRATACAO POR TEMPO DETERMINADO";"21";"AUXILIO-ALIMENTACAO";"ATENDER DESPESAS COM O PAGAMENTO DO AUXÕLIO-ALIMENTA«√O AOS EMPREGADOS CONTRA-TO TEMPOR¡RIO (LEI 8.745/1993).";"1,00000";"186864,00000";"186864,00000"
"44271904";"170177000012018NE800006";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"79";"SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL";"PRESTACAO DE SERVICOS DE APOIO ADMINISTRATIVO                                 000005380                                                                     ContrataÁ„o de pessoa jurÌdica especializada para a prestaÁ„o de serviÁos continuados de Auxiliar de EscritÛrio em Geral, na ¡rea de Apoio Administrativo (CBO n∫ 4110), e TÈcnico em Secretariado (CBO n∫ 3515-05), para a SuperintendÍncia Regional da Receita Federal do Brasil da 10™ Regi„o Fiscal   SRRF10 e unidades administrativas da RFB localizadas no municÌpio de Porto Alegre/RS, na quantidade total de 19 (dezenove) Postos de Trabalho, sendo 18 (dezoito) postos d";"1,00000";"1,00000";"1,00000"
"44271996";"170184000012018NE000002";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"47";"OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS";"22";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"EMPENHO PARA ATENDER DESPESAS COM CONTRIBUIÁ„O DE ILUMINAÁ„O PUBLICA PARA A   DRF NHO, CAN, SLO, NO ANO DE 2018.";"1,00000";"800,00000";"800,00000"
"44272017";"250025000012018NE800006";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"37";"LOCACAO DE MAO-DE-OBRA";"02";"LIMPEZA E CONSERVACAO";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - AREAS INTER-                  NAS - 44 HORAS SEMANAIS DIURNAS - OUTRA PRODUTIVIDADE 000024031               ContrataÁ„o de serviÁos continuados de recepÁ„o, copeiragem, limpeza, conservaÁ„o e higienizaÁ„o, estiva e secretariado para atender ‡s demandas do MinistÈrio da Sa˙de - N˙cleo Estadual em Minas Gerais, em regime de empreitada por preÁo unit·rio, conforme especificaÁıes constantes do Termo de ReferÍncia.";"1,00000";"75400,00000";"75400,00000"
"44273568";"170187000012018NE800009";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"12";"LOCACAO DE MAQUINAS E EQUIPAMENTOS";"PRESTACAO DE SERVICO DE REPROGRAFIA - LOCACAO DE EQUIPAMENTO                  REPRODUCAO COR PRETA 000023167                                                ContrataÁ„o de serviÁos de locaÁ„o de 07 (sete) m·quinas copiadoras multifuncionais, novas, com reposiÁ„o de todas as peÁas e suprimentos que se fizerem necess·rios, exceto papel, e sem operador disponibilizado pela contratada, para a IRF/SLV, pelo prazo de 48 (quarenta e oito meses).";"1,00000";"1,00000";"1,00000"
"44371718";"152005000012018NE000010";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"91";"APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS";"13";"OBRIGACOES PATRONAIS - OP.INTRA-ORCAMENTARIAS";"03";"CONTRIBUICAO PATRONAL PARA O RPPS";"ATENDER DESPESA RELATIVA A CONTRIBUI«’ES PATRONAIS PARA O REGIME PR”PRIO DE   PREVID NCIA SOCIAL.";"1,00000";"8984110,59000";"8984110,59000"
